,"访问时间","地域","来源","入口页面","搜索词","访问IP","访客标识码","访问时长","访问页数","最后停留在","上一次访问时间","访问类型","访问频次","操作系统","网络服务商","浏览器","语言环境","屏幕分辨率","屏幕颜色","Flash版本","是否支持Cookie","是否支持JAVA","打开时间","停留时长","页面地址"
,,,,,,,,,,,,,,,,,,,,,,,"2019-08-17 10:16:20","11s","https://www.liu-hao.cn/record/84"
,,,,,,,,,,,,,,,,,,,,,,,"2019-08-17 10:16:31","6s","https://www.liu-hao.cn/archives"
,,,,,,,,,,,,,,,,,,,,,,,"2019-08-17 10:16:37","2s","https://www.liu-hao.cn/tag/%E5%8D%9A%E5%AE%A2%E6%8E%92%E5%90%8D%E4%BC%98%E5%8C%96"
,,,,,,,,,,,,,,,,,,,,,,,"2019-08-17 10:16:39","未知","https://www.liu-hao.cn/seo/44"
"490","2019/08/17 09:57:23","泰州","百度","http://Inks.973953.com/Starz/20190817095720.html","清纯美女","117.94.177.150","2174271938860580535","未知","1","http://Inks.973953.com/Starz/20190817095720.html","首次访问","新访客","1","macOS","电信","Safari","","1920x1080","24-bit","","支持","不支持","2019-08-17 09:57:23","未知","http://Inks.973953.com/Starz/20190817095720.html"
"491","2019/08/17 08:52:14","秦皇岛","百度","http://president.795776.com/a/20190817085212.html","排列3官网","111.227.148.249","1967364264724279914","未知","1","http://president.795776.com/a/20190817085212.html","首次访问","新访客","1","Win 2000","电信","Firefox","","1920x1080","24-bit","","支持","不支持","2019-08-17 08:52:14","未知","http://president.795776.com/a/20190817085212.html"
"492","2019/08/17 08:04:45","楚雄","百度","http://current.566762.com/and/20190817080443.html","快3稳赚","116.55.26.179","1965481479079221904","未知","1","http://current.566762.com/and/20190817080443.html","首次访问","新访客","1","Win 2003","电信","Firefox","","1920x1080","24-bit","","支持","不支持","2019-08-17 08:04:45","未知","http://current.566762.com/and/20190817080443.html"
"493","2019/08/17 07:15:49","深圳","百度","http://the.koued33.com/arriving/20190817071547.html","PC蛋蛋代理","112.114.88.192","2221794574923936841","未知","1","http://the.koued33.com/arriving/20190817071547.html","首次访问","新访客","1","Linux","电信","Firefox","","1920x1080","24-bit","","支持","不支持","2019-08-17 07:15:49","未知","http://the.koued33.com/arriving/20190817071547.html"
"494","2019/08/17 07:11:34","东莞","搜狗","https://www.liu-hao.cn","site:www.liu-hao.cn","123.125.125.30","2325835588544154887","未知","1","https://www.liu-hao.cn","首次访问","新访客","1","Win 7","网通","Google Chrome","","800x600","24-bit","","支持","不支持","2019-08-17 07:11:34","未知","https://www.liu-hao.cn"
"495","2019/08/17 06:40:34","连云港","百度","http://Groove.762362.com/Smokey/20190817064033.html","11选5官网","122.194.245.156","2176233110515667608","未知","1","http://Groove.762362.com/Smokey/20190817064033.html","首次访问","新访客","1","其他","网通","IE 5.0","","1920x1080","24-bit","","支持","不支持","2019-08-17 06:40:34","未知","http://Groove.762362.com/Smokey/20190817064033.html"
"496","2019/08/17 05:30:32","呼和浩特","百度","http://News.531985.com/scheduled/20190817053030.html","六合彩稳赚","110.18.2.241","1745149150032516198","未知","1","http://News.531985.com/scheduled/20190817053030.html","首次访问","新访客","1","Win 2003","网通","Firefox","","1920x1080","24-bit","","支持","不支持","2019-08-17 05:30:32","未知","http://News.531985.com/scheduled/20190817053030.html"
"497","2019/08/17 05:02:07","漳州","百度","http://BET.796823.com/Watkins/20190817050206.html","藤江史帆","140.237.162.5","1919012428547337117","未知","1","http://BET.796823.com/Watkins/20190817050206.html","首次访问","新访客","1","Win XP","","Firefox","","1920x1080","24-bit","","支持","不支持","2019-08-17 05:02:07","未知","http://BET.796823.com/Watkins/20190817050206.html"
"498","2019/08/17 03:38:02","资阳","百度","http://of.631926.com/and/20190817033759.html","赤西凉-童星","175.153.244.49","1767856513771992429","未知","1","http://of.631926.com/and/20190817033759.html","首次访问","新访客","1","macOS","联通","Opera","","1920x1080","24-bit","","支持","不支持","2019-08-17 03:38:02","未知","http://of.631926.com/and/20190817033759.html"
"499","2019/08/17 03:13:27","南京","Google","https://www.liu-hao.cn/tag/Typecho-QQ%E5%A4%B4%E5%83%8F","--","183.206.16.168","2155037928580415655","936s","3","https://www.liu-hao.cn/seo/49","2019/08/17 03:13:27","老访客","1","macOS","移动","Firefox","","1440x900","24-bit","","支持","不支持","2019-08-17 03:13:27","485s","https://www.liu-hao.cn/tag/Typecho-QQ%E5%A4%B4%E5%83%8F"
,,,,,,,,,,,,,,,,,,,,,,,"2019-08-17 03:21:32","23s","https://www.liu-hao.cn/seo/49"
,,,,,,,,,,,,,,,,,,,,,,,"2019-08-17 03:21:55","428s","https://www.liu-hao.cn/seo/49"
"500","2019/08/17 03:02:44","深圳","百度","http://BET.wwwxialv.com/annually/20190817030243.html","分分彩网站","123.180.71.187","2152160489171721752","未知","1","http://BET.wwwxialv.com/annually/20190817030243.html","首次访问","新访客","1","Ubuntu","电信","Firefox","","1920x1080","24-bit","","支持","不支持","2019-08-17 03:02:44","未知","http://BET.wwwxialv.com/annually/20190817030243.html"
"501","2019/08/17 01:42:37","台州","百度","http://AOL.791552.com/April/20190817014237.html","快乐飞艇注册","115.202.158.83","2130716834059212332","未知","1","http://AOL.791552.com/April/20190817014237.html","首次访问","新访客","1","Fedora","电信","Firefox","","1920x1080","24-bit","","支持","不支持","2019-08-17 01:42:37","未知","http://AOL.791552.com/April/20190817014237.html"
"502","2019/08/17 01:10:22","徐州","百度","http://by.jnhe77.com/will/20190817011022.html","11选5平台","117.87.187.80","1886743656218642796","未知","1","http://by.jnhe77.com/will/20190817011022.html","首次访问","新访客","1","macOS","电信","Safari","","1920x1080","24-bit","","支持","不支持","2019-08-17 01:10:22","未知","http://by.jnhe77.com/will/20190817011022.html"
"503","2019/08/17 00:12:44","金华","百度","http://each.531559.com/funeral/20190817001244.html","桐谷茉莉","183.155.51.191","2055772404525144570","未知","1","http://each.531559.com/funeral/20190817001244.html","首次访问","新访客","1","Ubuntu","电信","Firefox","","1920x1080","24-bit","","支持","不支持","2019-08-17 00:12:44","未知","http://each.531559.com/funeral/20190817001244.html"
"504","2019/08/17 00:05:12","其他","Google","https://www.liu-hao.cn/tag/Typecho-QQ%E5%A4%B4%E5%83%8F","--","52.68.6.103","1937525146347332080","1812s","3","https://www.liu-hao.cn/links","首次访问","新访客","1","macOS","","Google Chrome","","1440x900","24-bit","","支持","不支持","2019-08-17 00:05:12","297s","https://www.liu-hao.cn/tag/Typecho-QQ%E5%A4%B4%E5%83%8F"
,,,,,,,,,,,,,,,,,,,,,,,"2019-08-17 00:10:09","75s","https://www.liu-hao.cn/seo/49"
,,,,,,,,,,,,,,,,,,,,,,,"2019-08-17 00:11:24","1440s","https://www.liu-hao.cn/links"
"505","2019/08/16 23:06:12","益阳","百度","http://is.wwwzczq.com/to/20190816230612.html","福彩3D代理","61.186.66.89","1944643371733002774","未知","1","http://is.wwwzczq.com/to/20190816230612.html","首次访问","新访客","1","Win XP","电信","Firefox","","1920x1080","24-bit","","支持","不支持","2019-08-16 23:06:12","未知","http://is.wwwzczq.com/to/20190816230612.html"
"506","2019/08/16 21:39:42","深圳","百度","http://film.656897.com/primetime/20190816213940.html","排列5官网","119.5.0.15","2185004211611431848","未知","1","http://film.656897.com/primetime/20190816213940.html","首次访问","新访客","1","macOS","网通","Safari","","1920x1080","24-bit","","支持","不支持","2019-08-16 21:39:42","未知","http://film.656897.com/primetime/20190816213940.html"
"507","2019/08/16 20:21:46","西宁","百度","http://and.593396.com/the/20190816202145.html","福彩3D代理","223.221.61.51","1855095957736931355","未知","1","http://and.593396.com/the/20190816202145.html","首次访问","新访客","1","Win 7","","Google Chrome","","1920x1080","24-bit","","支持","不支持","2019-08-16 20:21:46","未知","http://and.593396.com/the/20190816202145.html"
"508","2019/08/16 19:08:22","广州","百度","http://television.586535.com/at/20190816190818.html","全天快3","106.57.150.171","2271635969248973256","未知","1","http://television.586535.com/at/20190816190818.html","首次访问","新访客","1","macOS","","Safari","","1920x1080","24-bit","","支持","不支持","2019-08-16 19:08:22","未知","http://television.586535.com/at/20190816190818.html"
"509","2019/08/16 17:50:19","江门","百度","http://BET.wwwxmnn.com/Networks/20190816175018.html","11选5官网","14.118.232.223","1995274357755819463","未知","1","http://BET.wwwxmnn.com/Networks/20190816175018.html","首次访问","新访客","1","Linux","","Firefox","","1920x1080","24-bit","","支持","不支持","2019-08-16 17:50:19","未知","http://BET.wwwxmnn.com/Networks/20190816175018.html"
"510","2019/08/16 16:23:29","其他","百度","http://to.692595.com/Caribbean/20190816162328.html","百家乐平台","27.22.134.246","2263786655284160755","未知","1","http://to.692595.com/Caribbean/20190816162328.html","首次访问","新访客","1","BSD","","Opera","","1920x1080","24-bit","","支持","不支持","2019-08-16 16:23:29","未知","http://to.692595.com/Caribbean/20190816162328.html"
"511","2019/08/16 15:18:06","新余","百度","http://live.kswi7876.com/Television/20190816151805.html","春咲凉","182.100.69.110","1889569169463258295","未知","1","http://live.kswi7876.com/Television/20190816151805.html","首次访问","新访客","1","Linux","","Google Chrome","","1920x1080","24-bit","","支持","不支持","2019-08-16 15:18:06","未知","http://live.kswi7876.com/Television/20190816151805.html"
"512","2019/08/16 14:06:58","常州","百度","http://was.968232.com/had/20190816140657.html","希岛爱里","222.188.242.112","2305365589619103045","未知","1","http://was.968232.com/had/20190816140657.html","首次访问","新访客","1","Win XP","电信","Safari","","1920x1080","24-bit","","支持","不支持","2019-08-16 14:06:58","未知","http://was.968232.com/had/20190816140657.html"
"513","2019/08/16 13:53:54","其他","百度","http://The.978935.com/don/20190816135338.html","PK10赛车注册","125.87.98.122","2302331650043647184","未知","1","http://The.978935.com/don/20190816135338.html","首次访问","新访客","1","Ubuntu","电信","Google Chrome","","1920x1080","24-bit","","支持","不支持","2019-08-16 13:53:54","未知","http://The.978935.com/don/20190816135338.html"
"514","2019/08/16 13:05:09","潮州","百度","http://this.196393.com/owned/20190816130509.html","福彩3D代理","119.142.206.244","2254832738822154012","未知","1","http://this.196393.com/owned/20190816130509.html","首次访问","新访客","1","Linux","电信","Google Chrome","","1920x1080","24-bit","","支持","不支持","2019-08-16 13:05:09","未知","http://this.196393.com/owned/20190816130509.html"
"515","2019/08/16 12:09:14","三亚","百度","http://New.561559.com/BET/20190816120913.html","分分彩开奖","223.198.250.192","1861825828331758290","未知","1","http://New.561559.com/BET/20190816120913.html","首次访问","新访客","1","macOS","","Google Chrome","","1920x1080","24-bit","","支持","不支持","2019-08-16 12:09:14","未知","http://New.561559.com/BET/20190816120913.html"
"516","2019/08/16 10:57:25","郑州","百度","http://With.796823.com/Cooperative/20190816105724.html","百家乐注册","123.160.227.239","1721122823558377957","未知","1","http://With.796823.com/Cooperative/20190816105724.html","首次访问","新访客","1","Ubuntu","电信","Firefox","","1920x1080","24-bit","","支持","不支持","2019-08-16 10:57:25","未知","http://With.796823.com/Cooperative/20190816105724.html"
"517","2019/08/16 09:55:12","深圳","百度","http://Healthy.hd5123.com/Gospel/20190816095511.html","东城えみ","113.128.8.221","1796941396775651707","未知","1","http://Healthy.hd5123.com/Gospel/20190816095511.html","首次访问","新访客","1","Gentoo","电信","Firefox","","1920x1080","24-bit","","支持","不支持","2019-08-16 09:55:12","未知","http://Healthy.hd5123.com/Gospel/20190816095511.html"
"518","2019/08/16 09:01:07","赣州","百度","http://cable.639131.com/president/20190816090107.html","友田真希","117.43.214.113","1836289253647307949","未知","1","http://cable.639131.com/president/20190816090107.html","首次访问","新访客","1","Win 7","电信","Firefox","","1920x1080","24-bit","","支持","不支持","2019-08-16 09:01:07","未知","http://cable.639131.com/president/20190816090107.html"
"519","2019/08/16 08:14:32","深圳","百度","http://Daily.ruhuashishui8.com/SD/20190816081431.html","快3开奖","111.170.105.230","2310216360036946964","未知","1","http://Daily.ruhuashishui8.com/SD/20190816081431.html","首次访问","新访客","1","Ubuntu","电信","Firefox","","1920x1080","24-bit","","支持","不支持","2019-08-16 08:14:32","未知","http://Daily.ruhuashishui8.com/SD/20190816081431.html"
"520","2019/08/16 07:22:38","丽江","百度","http://Kaepernick.wwwwlstock.com/to/20190816072238.html","快乐飞艇网站","182.247.180.130","2264559375382989613","未知","1","http://Kaepernick.wwwwlstock.com/to/20190816072238.html","首次访问","新访客","1","macOS","","Safari","","1920x1080","24-bit","","支持","不支持","2019-08-16 07:22:38","未知","http://Kaepernick.wwwwlstock.com/to/20190816072238.html"
"521","2019/08/16 06:44:29","台州","百度","http://New.jshbet7.com/Players/20190816064429.html","分分彩注册","115.216.177.197","1852671887162929575","未知","1","http://New.jshbet7.com/Players/20190816064429.html","首次访问","新访客","1","BSD","电信","Firefox","","1920x1080","24-bit","","支持","不支持","2019-08-16 06:44:29","未知","http://New.jshbet7.com/Players/20190816064429.html"
"522","2019/08/16 05:55:30","景德镇","百度","http://Johnson.kekjei887.com/is/20190816055530.html","古川伊织","59.63.84.201","2246720353814532665","未知","1","http://Johnson.kekjei887.com/is/20190816055530.html","首次访问","新访客","1","macOS","电信","Safari","","1920x1080","24-bit","","支持","不支持","2019-08-16 05:55:30","未知","http://Johnson.kekjei887.com/is/20190816055530.html"
"523","2019/08/16 05:08:49","潜江","百度","http://scheduled.919687.com/the/20190816050849.html","大岛优香","116.209.97.125","1861171292303930055","未知","1","http://scheduled.919687.com/the/20190816050849.html","首次访问","新访客","1","Win 2003","电信","Firefox","","1920x1080","24-bit","","支持","不支持","2019-08-16 05:08:49","未知","http://scheduled.919687.com/the/20190816050849.html"
